1678959916,0,0.512592614
1678959925,1,0.561666667
1678959933,2,0.572777748
1678959942,3,0.592037022
1678959951,4,0.604814827
1678959959,5,0.617407382
1678959968,6,0.624074101
1678959977,7,0.636481464
1678959986,8,0.652777791
1678959995,9,0.649444461
1678960004,10,0.66037035
1678960012,11,0.666481495
1678960021,12,0.670000017
1678960030,13,0.667962968
1678960038,14,0.680000007
1678960047,15,0.688333333
1678960056,16,0.706481457
1678960065,17,0.708333313
1678960073,18,0.7135185
1678960082,19,0.725740731
1678960091,20,0.727407396
1678960100,21,0.735370398
1678960108,22,0.728518546
1678960117,23,0.739814818
1678960126,24,0.753888905
1678960134,25,0.750185192
1678960143,26,0.760555565
1678960152,27,0.765555561
1678960161,28,0.756851852
1678960170,29,0.764074087
1678960179,30,0.768703699
1678960188,31,0.773888886
1678960196,32,0.788333356
1678960205,33,0.78759259
1678960214,34,0.79870373
1678960222,35,0.807222247
1678960231,36,0.797962964
1678960240,37,0.810555577
1678960249,38,0.808888912
1678960257,39,0.819444418
1678960266,40,0.828333318
1678960275,41,0.83629632
1678960283,42,0.841481507
1678960292,43,0.829259276
1678960301,44,0.824629605
1678960310,45,0.838703692
1678960318,46,0.845925927
1678960327,47,0.853703678
1678960336,48,0.846851826
1678960345,49,0.865555584
1678960354,50,0.869814813
1678960362,51,0.867592573
1678960371,52,0.87388891
1678960380,53,0.871481478
1678960388,54,0.872962952
1678960397,55,0.875555575
1678960406,56,0.876481473
1678960415,57,0.880925953
1678960424,58,0.874629617
1678960433,59,0.890185177
1678960442,60,0.88722223
1678960451,61,0.896666646
1678960460,62,0.892037034
1678960468,63,0.888333321
1678960477,64,0.901666641
1678960486,65,0.907962978
1678960494,66,0.91037035
1678960503,67,0.912962973
1678960512,68,0.92148149
1678960520,69,0.916666687
1678960529,70,0.918518543
1678960538,71,0.91703701
1678960546,72,0.91925925
1678960555,73,0.916666687
1678960564,74,0.922962964
1678960572,75,0.92592591
1678960581,76,0.929629624
1678960590,77,0.936666667
1678960598,78,0.937407434
1678960607,79,0.935555577
1678960615,80,0.940185189
1678960624,81,0.937592566
1678960633,82,0.940370381
1678960641,83,0.936481476
1678960650,84,0.937592566
1678960659,85,0.948518515
1678960668,86,0.946111083
1678960676,87,0.947407424
1678960685,88,0.948888898
1678960694,89,0.946111083
1678960702,90,0.949629605
1678960711,91,0.94796294
1678960720,92,0.952037036
1678960728,93,0.951481462
1678960737,94,0.95685184
1678960746,95,0.962777793
1678960754,96,0.961481452
1678960763,97,0.958518505
1678960772,98,0.959999979
